10,34.37286882320609,73.42286269092706,1518.410864360814
20,34.37286882320609,73.42286269092706,1518.410864360814
30,34.372572289029,73.42308025653485,1511.774803757876
40,34.372572289029,73.42308025653485,1511.774803757876
50,34.372572289029,73.42308025653485,1511.774803757876
60,34.372572289029,73.42308025653485,1511.774803757876
70,34.372572289029,73.42308025653485,1511.774803757876
80,34.372572289029,73.42308025653485,1511.774803757876
90,34.372572289029,73.42308025653485,1511.774803757876
100,34.37233255187515,73.4231055875794,1501.960042633095
110,34.37233255187515,73.4231055875794,1501.960042633095
120,34.37233255187515,73.4231055875794,1501.960042633095
130,34.37233255187515,73.4231055875794,1501.960042633095
140,34.37233255187515,73.4231055875794,1501.960042633095
150,34.37178773885992,73.42356696527361,1501.739644846129
160,34.37178773885992,73.42356696527361,1501.739644846129
170,34.37178773885992,73.42356696527361,1501.739644846129
180,34.37178773885992,73.42356696527361,1501.739644846129
190,34.37178773885992,73.42356696527361,1501.739644846129
200,34.37178773885992,73.42356696527361,1501.739644846129
210,34.37160548671774,73.42403195335453,1506.155484814251
220,34.37160548671774,73.42403195335453,1506.155484814251
230,34.37160548671774,73.42403195335453,1506.155484814251
240,34.37160548671774,73.42403195335453,1506.155484814251
250,34.37160548671774,73.42403195335453,1506.155484814251
260,34.37160548671774,73.42403195335453,1506.155484814251
270,34.37160548671774,73.42403195335453,1506.155484814251
280,34.37128325531964,73.42399092957132,1498.578634192699
290,34.37128325531964,73.42399092957132,1498.578634192699
300,34.37128325531964,73.42399092957132,1498.578634192699
310,34.37128325531964,73.42399092957132,1498.578634192699
320,34.37102205020218,73.42396884899563,1486.038365063048
330,34.37102205020218,73.42396884899563,1486.038365063048
340,34.37102205020218,73.42396884899563,1486.038365063048
350,34.37102205020218,73.42396884899563,1486.038365063048
360,34.37102205020218,73.42396884899563,1486.038365063048
370,34.37079573371962,73.4240217263109,1472.734293805238
380,34.37079573371962,73.4240217263109,1472.734293805238
390,34.37079573371962,73.4240217263109,1472.734293805238
400,34.37079573371962,73.4240217263109,1472.734293805238
410,34.37079573371962,73.4240217263109,1472.734293805238
420,34.37079573371962,73.4240217263109,1472.734293805238
430,34.37079573371962,73.4240217263109,1472.734293805238
440,34.37079573371962,73.4240217263109,1472.734293805238
450,34.37079573371962,73.4240217263109,1472.734293805238
460,34.37057398456952,73.42392743935616,1461.749109713445
470,34.37057398456952,73.42392743935616,1461.749109713445
480,34.37007516852222,73.42384114154643,1443.076313500949
490,34.37007516852222,73.42384114154643,1443.076313500949
500,34.37007516852222,73.42384114154643,1443.076313500949
510,34.37007516852222,73.42384114154643,1443.076313500949
520,34.37007516852222,73.42384114154643,1443.076313500949
530,34.37007516852222,73.42384114154643,1443.076313500949
540,34.37007516854862,73.42384114153359,1443.076294636612
550,34.36992175465895,73.42376743173409,1431.287068355354
560,34.36992208630324,73.4237567709052,1430.933665248162
570,34.36992208630324,73.4237567709052,1430.933665248162
580,34.37000966038482,73.42384178925101,1439.642155102189
590,34.37000966038482,73.42384178925101,1439.642155102189
600,34.3701313769073,73.42416056392713,1444.544995038615
610,34.3701313769073,73.42416056392713,1444.544995038615
620,34.3701313769073,73.42416056392713,1444.544995038615
630,34.3701313769073,73.42416056392713,1444.544995038615
640,34.3701313769073,73.42416056392713,1444.544995038615
650,34.3701313769073,73.42416056392713,1444.544995038615
660,34.3701313769073,73.42416056392713,1444.544995038615
670,34.37015000781062,73.42421414570799,1445.068665200163
680,34.37015000784231,73.42421414570799,1445.068665200163
690,34.37015000784231,73.42421414570799,1445.068665200163
700,34.37015000784231,73.42421414570799,1445.068665200163
710,34.37015000784231,73.42421414570799,1445.068665200163
720,34.37015000784231,73.42421414570799,1445.068665200163
730,34.37015000784231,73.42421414570799,1445.068665200163
740,34.37004202506918,73.42405510046679,1441.48514483117
750,34.36988813409422,73.4240075261931,1433.065585166696
760,34.36988813409422,73.4240075261931,1433.065585166696
770,34.36972227762419,73.42392358370451,1421.991938705335
780,34.36975102106945,73.42373677423535,1418.740844660786
790,34.36970979941335,73.42365421028016,1413.890590478826
800,34.3696408901494,73.42365401012675,1413.313561310339
810,34.3695969315795,73.42353482056137,1412.523762215441
820,34.36953852162785,73.4233826286685,1409.034507890293
830,34.36953852162785,73.4233826286685,1409.034507890293
840,34.36946121100614,73.42341584032195,1408.868306764607
850,34.36938275477541,73.42339109447025,1406.881875742408
860,34.36936840548769,73.42335181435573,1405.372308803469
870,34.36936840548769,73.42335181435573,1405.372308803469
880,34.36930932496955,73.42336346634657,1405.567402655703
890,34.36923405654625,73.42325655050004,1404.545741477365
900,34.36923405654625,73.42325655050004,1404.545741477365
910,34.36916383196414,73.42329818396976,1404.52607628022
920,34.36910363660535,73.42328997253315,1403.776904566044
930,34.36912675046911,73.42323523651115,1403.353919090078
940,34.36907883355606,73.42320624861632,1402.482995873689
950,34.36907883355606,73.42320624861632,1402.482995873689
960,34.36903692245263,73.42319139554533,1401.844131615943
970,34.36903692245263,73.42319139554533,1401.844131615943
980,34.36899323584916,73.42318560824422,1401.180722734577
990,34.36889041735746,73.4231911405981,1399.446633133018
1000,34.36887905736468,73.42313150214808,1398.832643766951
1010,34.36879187670004,73.42310054164523,1396.570308612189
1020,34.36879187670004,73.42310054164523,1396.570308612189
1030,34.36868201633286,73.42302786161481,1393.389955162814
1040,34.36868201633286,73.42302786161481,1393.389955162814
1050,34.36868201633286,73.42302786161481,1393.389955162814
1060,34.36868201633286,73.42302786161481,1393.389955162814
1070,34.36868201633286,73.42302786161481,1393.389955162814
1080,34.36871099708873,73.4227355667862,1396.952847434425
1090,34.36871099708873,73.4227355667862,1396.952847434425
1100,34.36868950778939,73.42272670092248,1396.658330207024
1110,34.36868950778939,73.42272670092248,1396.658330207024
